Performance Statistics   2017-04-01 06:50:00 - 2017-04-01 06:52:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
mainWindow#uiPermissions                                 0.0           0           0         0.0           1
mainWindow#xml                                          19.0          19          19         0.0           1

Performance Statistics   2017-04-01 11:36:00 - 2017-04-01 11:38:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
loginWindow#init                                        41.0          41          41         0.0           1
loginWindow#inject                                      43.0          43          43         0.0           1
loginWindow#load                                       609.0         609         609         0.0           1
loginWindow#ready                                        0.0           0           0         0.0           1
loginWindow#uiPermissions                                0.0           0           0         0.0           1
loginWindow#xml                                         36.0          36          36         0.0           1

Performance Statistics   2017-04-01 11:40:00 - 2017-04-01 11:42:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
loginWindow#init                                        36.0          36          36         0.0           1
loginWindow#inject                                      33.0          33          33         0.0           1
loginWindow#load                                      1316.0        1316        1316         0.0           1
loginWindow#ready                                        0.0           0           0         0.0           1
loginWindow#uiPermissions                                0.0           0           0         0.0           1
loginWindow#xml                                         60.0          60          60         0.0           1

Performance Statistics   2017-04-01 11:42:00 - 2017-04-01 11:44:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
mainWindow#init                                        224.0         224         224         0.0           1
mainWindow#inject                                       19.0          19          19         0.0           1
mainWindow#load                                        894.0         894         894         0.0           1
mainWindow#ready                                         0.0           0           0         0.0           1
mainWindow#uiPermissions                                 0.0           0           0         0.0           1
mainWindow#xml                                           9.0           9           9         0.0           1
sec$Group.lookup#init                                   81.0          81          81         0.0           1
sec$Group.lookup#inject                                  0.0           0           0         0.0           1
sec$Group.lookup#load                                   72.0          72          72         0.0           1
sec$Group.lookup#ready                                   0.0           0           0         0.0           1
sec$Group.lookup#uiPermissions                           0.0           0           0         0.0           1
sec$Group.lookup#xml                                     4.0           4           4         0.0           1
sec$Group.lookup@groupsDs                               75.0          75          75         0.0           1
sec$User.browse#companion                               14.0          14          14         0.0           1
sec$User.browse#init                                    49.0          49          49         0.0           1
sec$User.browse#inject                                  53.0          53          53         0.0           1
sec$User.browse#load                                  1221.0        1221        1221         0.0           1
sec$User.browse#ready                                    0.0           0           0         0.0           1
sec$User.browse#uiPermissions                            0.0           0           0         0.0           1
sec$User.browse#xml                                     23.0          23          23         0.0           1
sec$User.browse@usersDs                               1309.0        1309        1309         0.0           1
sec$User.edit#companion                                  3.0           3           3         0.0           1
sec$User.edit#init                                     230.0         230         230         0.0           1
sec$User.edit#inject                                     5.5           0          11         5.5           2
sec$User.edit#load                                     193.0         193         193         0.0           1
sec$User.edit#ready                                      0.0           0           0         0.0           1
sec$User.edit#setItem                                  146.0         146         146         0.0           1
sec$User.edit#uiPermissions                              0.0           0           0         0.0           1
sec$User.edit#xml                                       14.0          14          14         0.0           1
sec$User.edit.windowActions#load                         3.0           3           3         0.0           1
windowActions#xml                                        2.0           2           2         0.0           1

Performance Statistics   2017-04-01 11:44:00 - 2017-04-01 11:46:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
screensTabFrame#xml                                      3.5           0           7         3.5           2
sec$Role.browse#init                                    14.0          14          14         0.0           1
sec$Role.browse#inject                                   1.0           1           1         0.0           1
sec$Role.browse#load                                   129.0         129         129         0.0           1
sec$Role.browse#ready                                    0.0           0           0         0.0           1
sec$Role.browse#uiPermissions                            0.0           0           0         0.0           1
sec$Role.browse#xml                                      5.0           5           5         0.0           1
sec$Role.browse@rolesDs                                 59.0          59          59         0.0           1
sec$Role.edit#companion                                  2.5           2           3         0.5           2
sec$Role.edit#init                                       0.0           0           0         0.0           2
sec$Role.edit#inject                                     3.3           0           8         3.4           6
sec$Role.edit#load                                     113.0          36         190        77.0           2
sec$Role.edit#ready                                      0.0           0           0         0.0           2
sec$Role.edit#setItem                                  298.5          92         505       206.5           2
sec$Role.edit#uiPermissions                              0.0           0           0         0.0           2
sec$Role.edit#xml                                        4.0           0           8         4.0           2
sec$Role.edit.screensTabFrame#init                      20.0           0          40        20.0           2
sec$Role.edit.screensTabFrame#load                      20.0           4          36        16.0           2
sec$Role.edit.screensTabFrame#uiPermissions              0.0           0           0         0.0           2
sec$Role.edit.screensTabFrame@screenPermissionsDs        75.5          29         122        46.5           2
sec$Role.edit.screensTabFrame@screenPermissionsTreeDs       173.5           3         344       170.5           2
sec$Role.edit.windowActions#load                         0.0           0           0         0.0           2
windowActions#xml                                        0.0           0           0         0.0           2

Performance Statistics   2017-04-01 11:46:00 - 2017-04-01 11:48:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
entitiesTabFrame#xml                                     5.0           5           5         0.0           1
screensTabFrame#xml                                      0.0           0           0         0.0           1
sec$Role.edit#companion                                  2.0           1           3         1.0           2
sec$Role.edit#init                                       0.0           0           0         0.0           1
sec$Role.edit#inject                                     4.0           0          15         6.4           4
sec$Role.edit#load                                      29.0          29          29         0.0           1
sec$Role.edit#ready                                      0.0           0           0         0.0           1
sec$Role.edit#setItem                                  103.0         103         103         0.0           1
sec$Role.edit#uiPermissions                              0.0           0           0         0.0           1
sec$Role.edit#xml                                        0.0           0           0         0.0           1
sec$Role.edit.entitiesTabFrame#init                    108.0         108         108         0.0           1
sec$Role.edit.entitiesTabFrame#load                    123.0         123         123         0.0           1
sec$Role.edit.entitiesTabFrame#uiPermissions             0.0           0           0         0.0           1
sec$Role.edit.entitiesTabFrame@entityPermissionsDs        68.0          68          68         0.0           1
sec$Role.edit.screensTabFrame#init                       1.0           1           1         0.0           1
sec$Role.edit.screensTabFrame#load                       5.0           5           5         0.0           1
sec$Role.edit.screensTabFrame#uiPermissions              0.0           0           0         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsDs        47.0          47          47         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsTreeDs         5.0           5           5         0.0           1
sec$Role.edit.windowActions#load                         0.0           0           0         0.0           1
windowActions#xml                                        0.0           0           0         0.0           1

Performance Statistics   2017-04-01 11:48:00 - 2017-04-01 11:50:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 11:50:00 - 2017-04-01 11:52:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
attributesTabFrame#xml                                   8.0           8           8         0.0           1
sec$Role.edit#companion                                  3.5           3           4         0.5           2
sec$Role.edit#inject                                     7.5           2          13         5.5           2
sec$Role.edit.attributesTabFrame#init                   77.0          77          77         0.0           1
sec$Role.edit.attributesTabFrame#load                   30.0          30          30         0.0           1
sec$Role.edit.attributesTabFrame#uiPermissions           0.0           0           0         0.0           1
sec$Role.edit.attributesTabFrame@propertyPermissionsDs        51.0          51          51         0.0           1
sec$Role.edit.specificTabFrame#init                     96.0          96          96         0.0           1
sec$Role.edit.specificTabFrame#load                     11.0          11          11         0.0           1
sec$Role.edit.specificTabFrame#uiPermissions             0.0           0           0         0.0           1
sec$Role.edit.specificTabFrame@specificPermissionsDs        78.0          78          78         0.0           1
sec$Role.edit.specificTabFrame@specificPermissionsTreeDs         0.0           0           0         0.0           1
specificTabFrame#xml                                     2.0           2           2         0.0           1

Performance Statistics   2017-04-01 11:52:00 - 2017-04-01 11:54:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
screensTabFrame#xml                                      0.0           0           0         0.0           1
sec$Role.edit#companion                                  1.0           1           1         0.0           1
sec$Role.edit#init                                       0.0           0           0         0.0           1
sec$Role.edit#inject                                     0.0           0           0         0.0           3
sec$Role.edit#load                                      34.0          34          34         0.0           1
sec$Role.edit#ready                                      0.0           0           0         0.0           1
sec$Role.edit#setItem                                   71.0          71          71         0.0           1
sec$Role.edit#uiPermissions                              0.0           0           0         0.0           1
sec$Role.edit#xml                                        0.0           0           0         0.0           1
sec$Role.edit.screensTabFrame#init                       1.0           1           1         0.0           1
sec$Role.edit.screensTabFrame#load                       5.0           5           5         0.0           1
sec$Role.edit.screensTabFrame#uiPermissions              0.0           0           0         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsDs        31.0          31          31         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsTreeDs         2.0           2           2         0.0           1
sec$Role.edit.windowActions#load                         0.0           0           0         0.0           1
sec$Role.lookup#init                                     0.0           0           0         0.0           1
sec$Role.lookup#inject                                   0.0           0           0         0.0           1
sec$Role.lookup#load                                    12.0          12          12         0.0           1
sec$Role.lookup#ready                                    0.0           0           0         0.0           1
sec$Role.lookup#uiPermissions                            0.0           0           0         0.0           1
sec$Role.lookup#xml                                      0.0           0           0         0.0           1
sec$Role.lookup@rolesDs                                 57.0          57          57         0.0           1
sec$User.edit#companion                                  1.0           1           1         0.0           1
sec$User.edit#init                                      15.0          15          15         0.0           1
sec$User.edit#inject                                     0.0           0           0         0.0           2
sec$User.edit#load                                      44.0          44          44         0.0           1
sec$User.edit#ready                                      0.0           0           0         0.0           1
sec$User.edit#setItem                                  126.0         126         126         0.0           1
sec$User.edit#uiPermissions                              0.0           0           0         0.0           1
sec$User.edit#xml                                        0.0           0           0         0.0           1
sec$User.edit.windowActions#load                         0.0           0           0         0.0           1
windowActions#xml                                        0.0           0           0         0.0           2

Performance Statistics   2017-04-01 11:54:00 - 2017-04-01 11:56:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
ams$RequestAsset.browse#init                             1.0           1           1         0.0           1
ams$RequestAsset.browse#inject                           2.0           2           2         0.0           1
ams$RequestAsset.browse#load                           139.0         139         139         0.0           1
ams$RequestAsset.browse#ready                            0.0           0           0         0.0           1
ams$RequestAsset.browse#uiPermissions                    0.0           0           0         0.0           1
ams$RequestAsset.browse#xml                             13.0          13          13         0.0           1
ams$RequestAsset.browse@assetsDs                        50.0          50          50         0.0           1
ams$RequestAsset.browse@newAssetDs                      42.0          42          42         0.0           1
entitiesTabFrame#xml                                     0.0           0           0         0.0           1
loginWindow#init                                         0.5           0           1         0.5           2
loginWindow#inject                                       6.0           1          11         5.0           2
loginWindow#load                                         9.5           8          11         1.5           2
loginWindow#ready                                        0.0           0           0         0.0           2
loginWindow#uiPermissions                                0.0           0           0         0.0           2
loginWindow#xml                                          0.0           0           0         0.0           2
mainWindow#init                                          1.0           0           2         1.0           2
mainWindow#inject                                        1.0           0           2         1.0           2
mainWindow#load                                         64.0          40          88        24.0           2
mainWindow#ready                                         0.0           0           0         0.0           2
mainWindow#uiPermissions                                 0.0           0           0         0.0           2
mainWindow#xml                                           0.0           0           0         0.0           2
screensTabFrame#xml                                      0.0           0           0         0.0           1
sec$Role.browse#init                                     0.0           0           0         0.0           1
sec$Role.browse#inject                                   0.0           0           0         0.0           1
sec$Role.browse#load                                    12.0          12          12         0.0           1
sec$Role.browse#ready                                    0.0           0           0         0.0           1
sec$Role.browse#uiPermissions                            0.0           0           0         0.0           1
sec$Role.browse#xml                                      0.0           0           0         0.0           1
sec$Role.browse@rolesDs                                 38.0          38          38         0.0           1
sec$Role.edit#companion                                  1.0           1           1         0.0           2
sec$Role.edit#init                                       0.0           0           0         0.0           1
sec$Role.edit#inject                                     0.0           0           0         0.0           4
sec$Role.edit#load                                      33.0          33          33         0.0           1
sec$Role.edit#ready                                      0.0           0           0         0.0           1
sec$Role.edit#setItem                                   62.0          62          62         0.0           1
sec$Role.edit#uiPermissions                              0.0           0           0         0.0           1
sec$Role.edit#xml                                        0.0           0           0         0.0           1
sec$Role.edit.entitiesTabFrame#init                     70.0          70          70         0.0           1
sec$Role.edit.entitiesTabFrame#load                     10.0          10          10         0.0           1
sec$Role.edit.entitiesTabFrame#uiPermissions             0.0           0           0         0.0           1
sec$Role.edit.entitiesTabFrame@entityPermissionsDs        63.0          63          63         0.0           1
sec$Role.edit.screensTabFrame#init                       1.0           1           1         0.0           1
sec$Role.edit.screensTabFrame#load                       4.0           4           4         0.0           1
sec$Role.edit.screensTabFrame#uiPermissions              0.0           0           0         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsDs        35.0          35          35         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsTreeDs         2.0           2           2         0.0           1
sec$Role.edit.windowActions#load                         0.0           0           0         0.0           1
windowActions#xml                                        0.0           0           0         0.0           1

Performance Statistics   2017-04-01 11:56:00 - 2017-04-01 11:58:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
attributesTabFrame#xml                                   0.0           0           0         0.0           1
sec$Role.edit#companion                                  3.0           3           3         0.0           1
sec$Role.edit#inject                                     0.0           0           0         0.0           1
sec$Role.edit.attributesTabFrame#init                  184.0         184         184         0.0           1
sec$Role.edit.attributesTabFrame#load                   13.0          13          13         0.0           1
sec$Role.edit.attributesTabFrame#uiPermissions           0.0           0           0         0.0           1
sec$Role.edit.attributesTabFrame@propertyPermissionsDs       164.0         164         164         0.0           1

Performance Statistics   2017-04-01 11:58:00 - 2017-04-01 12:00:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
mainWindow#init                                          0.0           0           0         0.0           1
mainWindow#inject                                       17.0          17          17         0.0           1
mainWindow#load                                         51.0          51          51         0.0           1
mainWindow#ready                                         0.0           0           0         0.0           1
mainWindow#uiPermissions                                 0.0           0           0         0.0           1
mainWindow#xml                                           0.0           0           0         0.0           1

Performance Statistics   2017-04-01 12:00:00 - 2017-04-01 12:02:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:02:00 - 2017-04-01 12:04:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:04:00 - 2017-04-01 12:06:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:06:00 - 2017-04-01 12:08:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:08:00 - 2017-04-01 12:10:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:10:00 - 2017-04-01 12:12:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:12:00 - 2017-04-01 12:14:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:14:00 - 2017-04-01 12:16:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:16:00 - 2017-04-01 12:18:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:18:00 - 2017-04-01 12:20:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:20:00 - 2017-04-01 12:22:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:22:00 - 2017-04-01 12:24:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:24:00 - 2017-04-01 12:26:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:26:00 - 2017-04-01 12:28:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:28:00 - 2017-04-01 12:30:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:30:00 - 2017-04-01 12:32:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2017-04-01 12:36:00 - 2017-04-01 12:38:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
loginWindow#init                                        20.0          20          20         0.0           1
loginWindow#inject                                      23.0          23          23         0.0           1
loginWindow#load                                       919.0         919         919         0.0           1
loginWindow#ready                                        0.0           0           0         0.0           1
loginWindow#uiPermissions                                0.0           0           0         0.0           1
loginWindow#xml                                         39.0          39          39         0.0           1
mainWindow#init                                         98.0          98          98         0.0           1
mainWindow#inject                                       17.0          17          17         0.0           1
mainWindow#load                                        983.0         983         983         0.0           1
mainWindow#ready                                         0.0           0           0         0.0           1
mainWindow#uiPermissions                                 3.0           3           3         0.0           1
mainWindow#xml                                          25.0          25          25         0.0           1

Performance Statistics   2017-04-01 13:30:00 - 2017-04-01 13:32:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
ams$NewAsset.browse#init                                 0.0           0           0         0.0           1
ams$NewAsset.browse#inject                               2.0           2           2         0.0           1
ams$NewAsset.browse#load                               715.0         715         715         0.0           1
ams$NewAsset.browse#ready                                0.0           0           0         0.0           1
ams$NewAsset.browse#uiPermissions                        0.0           0           0         0.0           1
ams$NewAsset.browse#xml                                  7.0           7           7         0.0           1
ams$NewAsset.browse@newAssetsDs                       1206.0        1206        1206         0.0           1
ams$RequestAsset.browse#init                             1.0           1           1         0.0           1
ams$RequestAsset.browse#inject                           2.0           2           2         0.0           1
ams$RequestAsset.browse#load                           172.0         172         172         0.0           1
ams$RequestAsset.browse#ready                            0.0           0           0         0.0           1
ams$RequestAsset.browse#uiPermissions                    0.0           0           0         0.0           1
ams$RequestAsset.browse#xml                              3.0           3           3         0.0           1
ams$RequestAsset.browse@assetsDs                        57.0          57          57         0.0           1
ams$RequestAsset.browse@newAssetDs                      45.5          29          62        16.5           2
entitiesTabFrame#xml                                     8.0           8           8         0.0           1
loginWindow#init                                         7.7           0          30        12.9           4
loginWindow#inject                                      11.8           1          24         9.2           4
loginWindow#load                                       137.3           7         521       221.6           4
loginWindow#ready                                        0.0           0           0         0.0           4
loginWindow#uiPermissions                                0.0           0           0         0.0           4
loginWindow#xml                                          6.2           0          25        10.8           4
mainWindow#init                                         28.3           0          81        37.3           3
mainWindow#inject                                        3.7           0          11         5.2           3
mainWindow#load                                        203.7          29         544       240.7           3
mainWindow#ready                                         0.0           0           0         0.0           3
mainWindow#uiPermissions                                 0.0           0           0         0.0           3
mainWindow#xml                                           6.3           0          19         9.0           3
screensTabFrame#xml                                      2.0           2           2         0.0           1
sec$Role.browse#init                                    12.0          12          12         0.0           1
sec$Role.browse#inject                                   2.0           2           2         0.0           1
sec$Role.browse#load                                   120.0         120         120         0.0           1
sec$Role.browse#ready                                    0.0           0           0         0.0           1
sec$Role.browse#uiPermissions                            0.0           0           0         0.0           1
sec$Role.browse#xml                                      3.0           3           3         0.0           1
sec$Role.browse@rolesDs                                 29.0          29          29         0.0           1
sec$Role.edit#companion                                  6.5           4           9         2.5           2
sec$Role.edit#init                                       0.0           0           0         0.0           1
sec$Role.edit#inject                                     8.3           0          30        12.6           4
sec$Role.edit#load                                     307.0         307         307         0.0           1
sec$Role.edit#ready                                      0.0           0           0         0.0           1
sec$Role.edit#setItem                                  532.0         532         532         0.0           1
sec$Role.edit#uiPermissions                              0.0           0           0         0.0           1
sec$Role.edit#xml                                       12.0          12          12         0.0           1
sec$Role.edit.entitiesTabFrame#init                    179.0         179         179         0.0           1
sec$Role.edit.entitiesTabFrame#load                     47.0          47          47         0.0           1
sec$Role.edit.entitiesTabFrame#uiPermissions             0.0           0           0         0.0           1
sec$Role.edit.entitiesTabFrame@entityPermissionsDs       132.0         132         132         0.0           1
sec$Role.edit.screensTabFrame#init                      17.0          17          17         0.0           1
sec$Role.edit.screensTabFrame#load                      74.0          74          74         0.0           1
sec$Role.edit.screensTabFrame#uiPermissions              0.0           0           0         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsDs        51.0          51          51         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsTreeDs       388.0         388         388         0.0           1
sec$Role.edit.windowActions#load                         0.0           0           0         0.0           1
windowActions#xml                                        2.0           2           2         0.0           1

Performance Statistics   2017-04-01 13:32:00 - 2017-04-01 13:34:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
ams$NewAsset.browse#init                                 0.0           0           0         0.0           1
ams$NewAsset.browse#inject                               0.0           0           0         0.0           1
ams$NewAsset.browse#load                                29.0          29          29         0.0           1
ams$NewAsset.browse#ready                                0.0           0           0         0.0           1
ams$NewAsset.browse#uiPermissions                        0.0           0           0         0.0           1
ams$NewAsset.browse#xml                                  0.0           0           0         0.0           1
ams$NewAsset.browse@newAssetsDs                        120.0         120         120         0.0           1
ams$NewAsset.edit#init                                   0.0           0           0         0.0           1
ams$NewAsset.edit#inject                                 5.5           0          11         5.5           2
ams$NewAsset.edit#load                                 121.0         121         121         0.0           1
ams$NewAsset.edit#ready                                  0.0           0           0         0.0           1
ams$NewAsset.edit#setItem                               42.0          42          42         0.0           1
ams$NewAsset.edit#uiPermissions                          0.0           0           0         0.0           1
ams$NewAsset.edit#xml                                    3.0           3           3         0.0           1
ams$NewAsset.edit.windowActions#load                     0.0           0           0         0.0           1
ams$RequestAsset.browse#init                             0.0           0           0         0.0           2
ams$RequestAsset.browse#inject                           0.5           0           1         0.5           2
ams$RequestAsset.browse#load                            27.0          24          30         3.0           2
ams$RequestAsset.browse#ready                            0.0           0           0         0.0           2
ams$RequestAsset.browse#uiPermissions                    0.0           0           0         0.0           2
ams$RequestAsset.browse#xml                              0.0           0           0         0.0           2
ams$RequestAsset.browse@assetsDs                        50.5          48          53         2.5           2
ams$RequestAsset.browse@newAssetDs                      32.7          21          47         9.8           6
entitiesTabFrame#xml                                     0.0           0           0         0.0           1
loginWindow#init                                         0.3           0           1         0.5           3
loginWindow#inject                                       0.3           0           1         0.5           3
loginWindow#load                                        10.0           9          11         0.8           3
loginWindow#ready                                        0.0           0           0         0.0           3
loginWindow#uiPermissions                                0.0           0           0         0.0           3
loginWindow#xml                                          0.0           0           0         0.0           3
mainWindow#init                                          0.0           0           0         0.0           3
mainWindow#inject                                        2.0           0           6         2.8           3
mainWindow#load                                         31.3          24          40         6.6           3
mainWindow#ready                                         0.0           0           0         0.0           3
mainWindow#uiPermissions                                 0.0           0           0         0.0           3
mainWindow#xml                                           0.0           0           0         0.0           3
screensTabFrame#xml                                      0.0           0           0         0.0           1
sec$Role.browse#init                                     0.0           0           0         0.0           1
sec$Role.browse#inject                                   2.0           2           2         0.0           1
sec$Role.browse#load                                    13.0          13          13         0.0           1
sec$Role.browse#ready                                    0.0           0           0         0.0           1
sec$Role.browse#uiPermissions                            0.0           0           0         0.0           1
sec$Role.browse#xml                                      0.0           0           0         0.0           1
sec$Role.browse@rolesDs                                 22.0          22          22         0.0           1
sec$Role.edit#companion                                  1.0           1           1         0.0           2
sec$Role.edit#init                                       0.0           0           0         0.0           1
sec$Role.edit#inject                                     1.0           0           4         1.7           4
sec$Role.edit#load                                      31.0          31          31         0.0           1
sec$Role.edit#ready                                      0.0           0           0         0.0           1
sec$Role.edit#setItem                                   60.0          60          60         0.0           1
sec$Role.edit#uiPermissions                              0.0           0           0         0.0           1
sec$Role.edit#xml                                        0.0           0           0         0.0           1
sec$Role.edit.entitiesTabFrame#init                     81.0          81          81         0.0           1
sec$Role.edit.entitiesTabFrame#load                     23.0          23          23         0.0           1
sec$Role.edit.entitiesTabFrame#uiPermissions             0.0           0           0         0.0           1
sec$Role.edit.entitiesTabFrame@entityPermissionsDs        65.0          65          65         0.0           1
sec$Role.edit.screensTabFrame#init                       1.0           1           1         0.0           1
sec$Role.edit.screensTabFrame#load                       4.0           4           4         0.0           1
sec$Role.edit.screensTabFrame#uiPermissions              0.0           0           0         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsDs        26.0          26          26         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsTreeDs         3.0           3           3         0.0           1
sec$Role.edit.windowActions#load                         0.0           0           0         0.0           1
windowActions#xml                                        0.5           0           1         0.5           2

Performance Statistics   2017-04-01 13:34:00 - 2017-04-01 13:36:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
ams$RequestAsset.browse#init                             0.0           0           0         0.0           1
ams$RequestAsset.browse#inject                          12.0          12          12         0.0           1
ams$RequestAsset.browse#load                            22.0          22          22         0.0           1
ams$RequestAsset.browse#ready                            0.0           0           0         0.0           1
ams$RequestAsset.browse#uiPermissions                    0.0           0           0         0.0           1
ams$RequestAsset.browse#xml                              0.0           0           0         0.0           1
ams$RequestAsset.browse@assetsDs                        35.0          35          35         0.0           1
ams$RequestAsset.browse@newAssetDs                      64.5          61          68         3.5           2
entitiesTabFrame#xml                                     0.0           0           0         0.0           1
loginWindow#init                                         0.0           0           0         0.0           1
loginWindow#inject                                       0.0           0           0         0.0           1
loginWindow#load                                         7.0           7           7         0.0           1
loginWindow#ready                                        0.0           0           0         0.0           1
loginWindow#uiPermissions                                0.0           0           0         0.0           1
loginWindow#xml                                          0.0           0           0         0.0           1
mainWindow#init                                          0.0           0           0         0.0           2
mainWindow#inject                                        0.0           0           0         0.0           2
mainWindow#load                                         29.0          26          32         3.0           2
mainWindow#ready                                         0.0           0           0         0.0           2
mainWindow#uiPermissions                                 0.0           0           0         0.0           2
mainWindow#xml                                           0.0           0           0         0.0           2
screensTabFrame#xml                                      0.0           0           0         0.0           1
sec$Role.browse#init                                     0.0           0           0         0.0           1
sec$Role.browse#inject                                   4.0           4           4         0.0           1
sec$Role.browse#load                                    13.0          13          13         0.0           1
sec$Role.browse#ready                                    0.0           0           0         0.0           1
sec$Role.browse#uiPermissions                            0.0           0           0         0.0           1
sec$Role.browse#xml                                      0.0           0           0         0.0           1
sec$Role.browse@rolesDs                                 19.0          19          19         0.0           1
sec$Role.edit#companion                                  1.0           1           1         0.0           2
sec$Role.edit#init                                       0.0           0           0         0.0           1
sec$Role.edit#inject                                     0.0           0           0         0.0           4
sec$Role.edit#load                                      23.0          23          23         0.0           1
sec$Role.edit#ready                                      0.0           0           0         0.0           1
sec$Role.edit#setItem                                   45.0          45          45         0.0           1
sec$Role.edit#uiPermissions                              0.0           0           0         0.0           1
sec$Role.edit#xml                                        0.0           0           0         0.0           1
sec$Role.edit.entitiesTabFrame#init                     60.0          60          60         0.0           1
sec$Role.edit.entitiesTabFrame#load                      9.0           9           9         0.0           1
sec$Role.edit.entitiesTabFrame#uiPermissions             0.0           0           0         0.0           1
sec$Role.edit.entitiesTabFrame@entityPermissionsDs        48.0          48          48         0.0           1
sec$Role.edit.screensTabFrame#init                       0.0           0           0         0.0           1
sec$Role.edit.screensTabFrame#load                       4.0           4           4         0.0           1
sec$Role.edit.screensTabFrame#uiPermissions              0.0           0           0         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsDs        20.0          20          20         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsTreeDs         3.0           3           3         0.0           1
sec$Role.edit.windowActions#load                         0.0           0           0         0.0           1
windowActions#xml                                        0.0           0           0         0.0           1

Performance Statistics   2017-04-01 13:36:00 - 2017-04-01 13:38:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
attributesTabFrame#xml                                   4.0           4           4         0.0           1
screensTabFrame#xml                                      0.0           0           0         0.0           1
sec$Role.edit#companion                                  2.0           2           2         0.0           2
sec$Role.edit#init                                       0.0           0           0         0.0           1
sec$Role.edit#inject                                     2.0           0           6         2.3           4
sec$Role.edit#load                                      24.0          24          24         0.0           1
sec$Role.edit#ready                                      0.0           0           0         0.0           1
sec$Role.edit#setItem                                   76.0          76          76         0.0           1
sec$Role.edit#uiPermissions                              0.0           0           0         0.0           1
sec$Role.edit#xml                                        0.0           0           0         0.0           1
sec$Role.edit.attributesTabFrame#init                  201.0         201         201         0.0           1
sec$Role.edit.attributesTabFrame#load                   17.0          17          17         0.0           1
sec$Role.edit.attributesTabFrame#uiPermissions           0.0           0           0         0.0           1
sec$Role.edit.attributesTabFrame@propertyPermissionsDs       157.0         157         157         0.0           1
sec$Role.edit.screensTabFrame#init                       0.0           0           0         0.0           1
sec$Role.edit.screensTabFrame#load                       4.0           4           4         0.0           1
sec$Role.edit.screensTabFrame#uiPermissions              0.0           0           0         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsDs        43.0          43          43         0.0           1
sec$Role.edit.screensTabFrame@screenPermissionsTreeDs         3.0           3           3         0.0           1
